source_id,name,latitude,longitude,distance_from_aeos_m,intersection_type,control_type,osm_node_ids,source_review_needed,verified,snapshot_base,source_url,license
gw-c95b99fe583d,Mysore Road signal,12.935561,77.513034,16655,junction,unknown,1487973952;6144112170,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c41a52e1778c,Kenchenahalli Main Road × 1st Main Road,12.932696,77.516143,16754,junction,unknown,13243451771;13243451772;13243451773;13243451774,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-541360b6cb08,5th Main Road × Outer Ring Road,12.916441,77.63235,16797,junction,unknown,650141249;650141554;1472879613;6885082495,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-78ad9199bfe9,Kaderanahali Underpass signal,12.912661,77.567211,16950,midblock_or_single_road,unknown,12060646306;12060646307,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8c7b0979a7ba,9th Cross Road × 24th Main Road,12.910514,77.585702,16961,junction,unknown,11302992907;11302992908;11302992909;11302992910,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d9b3ff3c992a,8th Main × 9th Cross Road,12.910271,77.595188,16964,junction,unknown,305154536;5354313587;5354313589;5354313590,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d0274c75dba2,9th Cross Road × 4th Main Road,12.910187,77.593255,16973,junction,unknown,309595499;5354313548,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-016933a12b56,Kanakapura Road × 9th Cross Road,12.911355,77.57295,16998,junction,unknown,14136370405;14136370406;14136370407,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-916dd1b96f61,Outer Ring Road signal,12.912176,77.567369,17000,midblock_or_single_road,unknown,11795755981,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b80145303182,14th Main Road × Service Road,12.915955,77.638212,17017,junction,unknown,1472878937;1653906418;11260122967;11260122969,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1624a3417e86,5th Main Road × 17th Cross Road,12.91243,77.632433,17232,junction,unknown,12611782072;12611782073;12611782074;12611782078,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3530b6461e04,Outer Ring Road × Bannerghatta Road,12.907242,77.600478,17314,junction,unknown,494238044;699585158,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1fdded25c348,2nd Road × 2nd B Road,12.976515,77.727192,17322,junction,unknown,1523569756;1585678352;10695052518;10731023449,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-038db6de1bfe,17th Cross Road × 14th Main Road,12.912317,77.638093,17402,junction,unknown,11484393853;11484393854;11484393855;11484393856,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8dc908c6c994,3rd Main Road × Outer Ring Road,12.906295,77.595043,17406,junction,unknown,2513553543;6901338036;11955000938;11955000939,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c5e4fc153d98,Outer Ring Road signal,12.906306,77.591884,17406,midblock_or_single_road,unknown,11304329710;11304329711,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-54fe18673166,20th Main Road signal,12.906441,77.585473,17414,midblock_or_single_road,unknown,11302971566,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7de9fca4749a,24th Main Road signal,12.906404,77.58572,17417,midblock_or_single_road,unknown,11302971565;11302971567,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c0ea2dce5321,Unnamed signal,12.906239,77.586007,17434,midblock_or_single_road,unknown,11302971564,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a9988b048c20,Outer Ring Road × 33rd Main Road,12.906402,77.580384,17457,junction,unknown,11201582978;11201582981;12229871103;12229871104,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-2694ab3f512c,Outer Ring Road × 35th Main Road,12.906454,77.578369,17471,junction,unknown,1331989759;1732873704;11308911772;11308911773,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a25c09f6f1a3,Outer Ring Road × Kanakapura Road,12.906488,77.57327,17530,junction,unknown,248678594;699576776;699576806;4614143317,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4770ad57fb35,Service Road × Kariyamma Agrahara Road,12.939395,77.694945,17544,junction,unknown,9844475373;12060861675,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8ba12be5e313,6th Main Road signal,12.921135,77.66555,17555,midblock_or_single_road,unknown,11375078750,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c7bbf5114b41,Service Road × Panathur Main Road,12.939429,77.695458,17575,junction,unknown,9844475372;12060861674,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-2fad21a96cf7,Iblur Junction,12.920692,77.665237,17584,junction,unknown,1083470977;1775972263;1827247442,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8f29b8edebec,Unnamed signal,12.92098,77.665926,17589,midblock_or_single_road,unknown,5372340500,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b2a456c1ffaf,17th Cross Road × 19th Main Road,12.912226,77.644666,17620,junction,unknown,10860559946;10860559948;10860559949,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-240fd0bc35b9,Kundalahalli Main Road signal,12.956177,77.71494,17665,midblock_or_single_road,unknown,9953892394,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5de217329962,19th Main Road signal,12.911777,77.644584,17665,midblock_or_single_road,unknown,11476588184,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9b7a67322a37,Varthur Road × Sai Baba Temple Road,12.955838,77.714789,17679,junction,unknown,9843291185;9953892391;9953892395,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d838942124be,Begur Road × Hosur Road,12.907063,77.628791,17724,junction,unknown,618252032;1613152619;11927462279,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0c7111a941e0,Service Road signal,12.929798,77.684331,17731,midblock_or_single_road,unknown,3311165099;12998568326,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a889187924e5,Unnamed signal,12.929989,77.685292,17771,midblock_or_single_road,unknown,13875979692,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-afd39f670cd7,Central Avenue signal,12.929505,77.684666,17779,midblock_or_single_road,unknown,12998568325,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5214fe636982,17th Cross Road × 24th Main Road,12.911911,77.649038,17806,junction,unknown,12611782068;12611782069;12611782070;12611782071,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-06b9827f5571,Bannerghatta Road × Devarachikkanahalli Road,12.902135,77.601101,17884,junction,unknown,1827480124,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9c257912e795,RMZ Ecoworld Internal Road signal,12.925386,77.685985,18240,junction,unknown,13875979439;13875979440;13875979446,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8b9dcced3758,Gear School road × New Horizon College Road,12.931272,77.69509,18268,junction,unknown,12169759725;12169759728;13127415069;13127415070,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c4f11c7ee7ea,Dr. Vishnuvardhan Road × Konanakunte-Uttarahalli Road,12.905767,77.542703,18330,junction,unknown,248679505,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-24dd95d47f46,80 Feet Road signal,12.915543,77.5135,18560,midblock_or_single_road,unknown,13245148819;13245148821;13245148823,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4eb3543a6037,Central Avenue × Adarsh Palm Retreat Internal Road,12.92019,77.685576,18703,junction,unknown,13875979496;13875979497;13875979498,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8be83a8f6419,Belathur Main Road × Whitefield - Hoskote Road,13.004138,77.757012,18817,junction,unknown,12701887538;12961531815;12961531816;12961531817,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ace9434719fe,Bellanduru-Doddakannelli Road × Kids Kingdom Road,12.918768,77.685477,18832,junction,unknown,4445274988;10948126481;13875979481,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b82245a79576,Bannerghatta Road × M Viswesvaraya Road,12.892763,77.598904,18917,junction,unknown,560654632;1419475678,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-fb4466c97928,Sarjapura Road signal,12.913555,77.67877,18965,midblock_or_single_road,unknown,13377510554;13377510555,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1132f47e99a7,Devarachikkanahalli Road × M Viswesvaraya Road,12.892865,77.610463,18982,junction,unknown,248552486;7466248765,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ee5dcf2374da,Jawaharlal Nehru Road × 7th Main Road,12.906852,77.521084,19062,junction,unknown,13245148864;13245148865;13245148866;13245148867,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8bf328929e59,Sarjapura Road signal,12.912827,77.68019,19111,midblock_or_single_road,unknown,13368863481;13368863482,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ab6785b7939e,Pipeline Road × Konanakunte-Uttarahalli Road,12.895018,77.555062,19133,junction,unknown,2416186869;12635606375,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-dbad003d2af9,Bannerghatta Road × Arekere Mico Layout Main Road,12.890554,77.5981,19161,junction,unknown,11268507380;11268507381;11268507393;11268507394,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d561e2c2eb37,Whitefield Main Road × Whitefield Road,12.983788,77.752493,19280,junction,unknown,251105190;1104241030;1104243944;1368829017,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b08e62915a7e,Hosur Road signal,12.894355,77.636714,19294,midblock_or_single_road,unknown,1613154921;1613154922,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-526799e56191,Hoysala Circle,12.924704,77.485261,19363,junction,unknown,1285970595;4813269388;7289130033,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3fdeb2f7590f,Unnamed signal,12.890451,77.564314,19437,unresolved,unknown,13191749643;13191749644;13191749645,True,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8638a18a357e,Sarjapura Road signal,12.911061,77.683727,19471,midblock_or_single_road,unknown,260908338;10196262521,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d5f9dc8f722d,Whitefield Main Road × Pattandur Agrahara Gutta Road - Vijayanagar Main Road,12.977341,77.751187,19494,junction,unknown,1470833635;12961529551;12961529552,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-fa457ee5d5f1,Kanakapura Road × Amruth Nagar Main Road,12.889584,77.563526,19546,junction,unknown,7291578193;11618263383;13180113879,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0481d0296d6a,Whitefield Main Road × Immadihalli Road,12.969789,77.749986,19806,junction,unknown,11150090936;11150090939;12961529553,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3cc7ac837506,Dr. Vishnuvardhan Road signal,12.904005,77.510695,19838,junction,unknown,11846247779;13245148836;13245148837;13245148838,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e35797bf7409,Bannerghatta Road × 80 Feet Road,12.884336,77.596496,19849,junction,unknown,13096120948;13096120949;13096120950,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-682008dcdea9,A K Gopalan Main Road × Channasandra Main Road,12.98247,77.758237,19902,junction,unknown,1347565273;5281839993;12961466026;12961466027,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f844ce2790c3,Hosur Road × Kudlu Road,12.88918,77.640021,19940,pedestrian_crossing,unknown,266865270;618251411;12073881083,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
